10041 Q0 183756 1 4.915597915649414 None
10041 Q0 10143 2 4.852911472320557 None
10041 Q0 140386 3 4.203320026397705 None
10041 Q0 67140 4 2.763530731201172 None
10041 Q0 183763 5 2.7407546043395996 None
10041 Q0 13191 6 2.3839194774627686 None
10041 Q0 105796 7 2.239616870880127 None
10041 Q0 56541 8 2.1903672218322754 None
10041 Q0 35878 9 2.1788134574890137 None
10041 Q0 58657 10 2.1570510864257812 None
10041 Q0 138067 11 2.0544583797454834 None
10041 Q0 175609 12 1.8836932182312012 None
10041 Q0 50295 13 1.8223592042922974 None
10041 Q0 35870 14 1.7797709703445435 None
10041 Q0 151837 15 1.7522672414779663 None
10041 Q0 181563 16 1.741782784461975 None
10041 Q0 159272 17 1.7315748929977417 None
10041 Q0 183129 18 1.633724331855774 None
10041 Q0 132767 19 1.5596001148223877 None
10041 Q0 13122 20 1.5308650732040405 None
10041 Q0 144063 21 1.529913306236267 None
10041 Q0 183127 22 1.4730011224746704 None
10041 Q0 179208 23 1.432827115058899 None
10041 Q0 35855 24 1.3946223258972168 None
10041 Q0 24792 25 1.3847006559371948 None
10041 Q0 181574 26 1.3503679037094116 None
10041 Q0 152817 27 1.2991806268692017 None
10041 Q0 21795 28 1.271158218383789 None
10041 Q0 132746 29 1.2640119791030884 None
10041 Q0 56560 30 1.2416728734970093 None
10041 Q0 20520 31 1.2401636838912964 None
10041 Q0 186024 32 1.2241345643997192 None
10041 Q0 67108 33 1.21186363697052 None
10041 Q0 144104 34 1.1703581809997559 None
10041 Q0 159730 35 1.1585906744003296 None
10041 Q0 182731 36 1.132975459098816 None
10041 Q0 13661 37 1.106554627418518 None
10041 Q0 180478 38 1.0416063070297241 None
10041 Q0 79000 39 0.9452946782112122 None
10041 Q0 162635 40 0.9111801981925964 None
10041 Q0 14409 41 0.9007512927055359 None
10041 Q0 57917 42 0.8921440243721008 None
10041 Q0 117240 43 0.8774878978729248 None
10041 Q0 72703 44 0.8759505152702332 None
10041 Q0 18620 45 0.8124454617500305 None
10041 Q0 20524 46 0.8068998456001282 None
10041 Q0 174739 47 0.8059656023979187 None
10041 Q0 151954 48 0.7418741583824158 None
10041 Q0 3009 49 0.702275812625885 None
10041 Q0 17943 50 0.6988112926483154 None
10041 Q0 1508 51 0.6814513802528381 None
10041 Q0 76503 52 0.6609814763069153 None
10041 Q0 51270 53 0.6126777529716492 None
10041 Q0 65904 54 0.4293026030063629 None
10041 Q0 35237 55 0.3929719626903534 None
10041 Q0 1513 56 0.355165034532547 None
10041 Q0 183130 57 0.3442801237106323 None
10041 Q0 70747 58 0.3017178177833557 None
10041 Q0 25326 59 0.2882285416126251 None
10041 Q0 142032 60 0.2692904770374298 None
10041 Q0 64680 61 0.21183334290981293 None
10041 Q0 37631 62 0.09548034518957138 None
10041 Q0 65917 63 0.08395452052354813 None
10041 Q0 65798 64 0.04825477674603462 None
10041 Q0 25355 65 -0.009543180465698242 None
10041 Q0 6778 66 -0.15471480786800385 None
10041 Q0 19641 67 -0.17523738741874695 None
10041 Q0 39460 68 -0.17806577682495117 None
10041 Q0 102209 69 -0.20219552516937256 None
10041 Q0 19545 70 -0.3137369751930237 None
10041 Q0 34888 71 -0.4033958911895752 None
10041 Q0 120092 72 -0.4041421413421631 None
10041 Q0 97775 73 -0.4280383884906769 None
10041 Q0 138898 74 -0.4752597510814667 None
10041 Q0 159275 75 -0.47688809037208557 None
10041 Q0 63949 76 -0.5074488520622253 None
10041 Q0 17581 77 -0.5251122117042542 None
10041 Q0 96659 78 -0.5763653516769409 None
10041 Q0 106303 79 -0.6001685261726379 None
10041 Q0 148187 80 -0.6125964522361755 None
10041 Q0 6508 81 -0.6480565071105957 None
10041 Q0 142031 82 -0.6795652508735657 None
10041 Q0 24104 83 -0.6973177790641785 None
10041 Q0 6886 84 -0.7213427424430847 None
10041 Q0 9291 85 -0.8227236866950989 None
10041 Q0 45019 86 -0.8834394812583923 None
10041 Q0 161702 87 -0.8985782861709595 None
10041 Q0 94704 88 -0.9190593361854553 None
10041 Q0 17118 89 -0.9502455592155457 None
10041 Q0 5642 90 -1.0357813835144043 None
10041 Q0 87378 91 -1.0422916412353516 None
10041 Q0 13433 92 -1.0815633535385132 None
10041 Q0 38600 93 -1.216292381286621 None
10041 Q0 12773 94 -1.2414668798446655 None
10041 Q0 2352 95 -1.285191535949707 None
10041 Q0 106286 96 -1.3857905864715576 None
10041 Q0 133998 97 -1.51337730884552 None
10041 Q0 42945 98 -1.6826815605163574 None
10041 Q0 106842 99 -1.7005051374435425 None
10041 Q0 179382 100 -1.7126309871673584 None
100584 Q0 100600 1 6.593873500823975 None
100584 Q0 101158 2 5.277432441711426 None
100584 Q0 100759 3 4.497961521148682 None
100584 Q0 100607 4 3.531466484069824 None
100584 Q0 44076 5 3.3475193977355957 None
